session_id,user_id,seller_id,category,city_tier,event,timestamp,order_value
S6988,3293,775,beauty,2,view,2025-01-03 12:12:12,
S18225,4636,119,beauty,1,view,2025-01-03 12:51:15,
S17259,3792,633,beauty,1,view,2025-01-03 13:09:33,
S1784,1787,767,home,2,view,2025-01-03 13:11:17,
S18856,1410,654,home,2,view,2025-01-03 13:39:37,
S17654,3998,270,fashion,3,view,2025-01-03 13:50:00,
S13290,2705,430,home,1,view,2025-01-03 14:01:34,
S5689,3808,684,electronics,3,view,2025-01-03 14:07:06,
S1939,4950,770,home,2,view,2025-01-03 14:25:55,
S13421,1102,185,electronics,1,view,2025-01-03 14:39:10,
S11252,2628,493,mobiles,2,view,2025-01-03 14:43:23,
S12043,5830,102,beauty,2,view,2025-01-03 14:45:28,
S8637,5419,793,beauty,1,view,2025-01-03 14:55:48,
S8637,5419,793,beauty,1,add_to_cart,2025-01-03 14:56:18,
S8637,5419,793,beauty,1,checkout_start,2025-01-03 14:57:18,
S8637,5419,793,beauty,1,purchase,2025-01-03 14:58:48,966.84
S2688,1679,670,beauty,1,view,2025-01-03 15:08:31,
S16478,1424,217,home,3,view,2025-01-03 15:10:02,
S11085,5694,689,mobiles,2,view,2025-01-03 15:11:53,
S5653,3840,495,fashion,2,view,2025-01-03 15:21:24,
S12747,5385,575,fashion,1,view,2025-01-03 15:34:57,
S12747,5385,575,fashion,1,add_to_cart,2025-01-03 15:35:27,
S15832,3431,395,electronics,3,view,2025-01-03 15:48:17,
S11548,5464,497,mobiles,1,view,2025-01-03 16:09:30,
S11548,5464,497,mobiles,1,add_to_cart,2025-01-03 16:10:00,
S19861,1396,428,beauty,3,view,2025-01-03 16:18:24,
S19963,1985,2,mobiles,1,view,2025-01-03 17:29:44,
S19385,3421,718,fashion,3,view,2025-01-03 17:53:32,
S4239,5365,271,mobiles,2,view,2025-01-03 18:07:22,
S15469,459,10,electronics,1,view,2025-01-03 18:09:17,
S1648,1139,592,home,1,view,2025-01-03 18:11:49,
S17925,1682,179,electronics,1,view,2025-01-03 18:30:05,
S14752,4133,483,fashion,1,view,2025-01-03 18:39:19,
S1885,1311,586,home,2,view,2025-01-03 18:40:13,
S1885,1311,586,home,2,add_to_cart,2025-01-03 18:40:43,
S1885,1311,586,home,2,checkout_start,2025-01-03 18:41:43,
S1885,1311,586,home,2,purchase,2025-01-03 18:43:13,583.98
S19254,2416,709,home,1,view,2025-01-03 18:59:34,
S19254,2416,709,home,1,add_to_cart,2025-01-03 19:00:04,
S3498,3608,520,beauty,1,view,2025-01-03 19:37:40,
S11468,1111,225,fashion,3,view,2025-01-03 20:23:28,
S1986,2906,710,mobiles,1,view,2025-01-03 20:25:19,
S10833,4776,558,mobiles,3,view,2025-01-03 20:34:28,
S19499,73,405,home,1,view,2025-01-03 20:47:25,
S19794,2423,720,beauty,2,view,2025-01-03 20:51:35,
S9680,5452,257,mobiles,3,view,2025-01-03 21:12:51,
S4584,4030,485,fashion,1,view,2025-01-03 21:24:08,
S2090,2162,79,home,2,view,2025-01-03 21:37:37,
S2090,2162,79,home,2,add_to_cart,2025-01-03 21:38:07,
S2090,2162,79,home,2,checkout_start,2025-01-03 21:39:07,
S6809,1012,227,fashion,1,view,2025-01-03 21:40:32,
S14494,4150,103,beauty,1,view,2025-01-03 21:53:41,
S562,5548,147,fashion,2,view,2025-01-03 22:13:15,
S15203,2646,521,home,3,view,2025-01-03 22:21:01,
S15203,2646,521,home,3,add_to_cart,2025-01-03 22:21:31,
S15203,2646,521,home,3,checkout_start,2025-01-03 22:22:31,
S15203,2646,521,home,3,purchase,2025-01-03 22:24:01,478.07
S11289,2595,137,mobiles,1,view,2025-01-03 22:24:37,
S4617,719,663,electronics,1,view,2025-01-03 22:42:48,
S4617,719,663,electronics,1,add_to_cart,2025-01-03 22:43:18,
S4617,719,663,electronics,1,checkout_start,2025-01-03 22:44:18,
S4617,719,663,electronics,1,purchase,2025-01-03 22:45:48,610.78
S3045,1657,739,home,1,view,2025-01-03 22:59:36,
S2596,3633,146,beauty,2,view,2025-01-03 23:11:00,
S19238,5232,575,fashion,1,view,2025-01-03 23:38:05,
S12005,3710,370,beauty,1,view,2025-01-03 23:42:25,
S14856,5021,792,mobiles,2,view,2025-01-04 00:29:15,
S461,129,7,mobiles,2,view,2025-01-04 00:36:32,
S17812,2448,573,fashion,2,view,2025-01-04 00:41:28,
S11876,489,221,electronics,2,view,2025-01-04 01:01:22,
S11876,489,221,electronics,2,add_to_cart,2025-01-04 01:01:52,
S14626,3439,136,electronics,1,view,2025-01-04 01:16:25,
S3587,1880,339,home,3,view,2025-01-04 01:18:07,
S7618,2585,623,electronics,2,view,2025-01-04 01:29:18,
S7618,2585,623,electronics,2,add_to_cart,2025-01-04 01:29:48,
S7289,4751,419,beauty,2,view,2025-01-04 01:31:15,
S7277,1544,554,beauty,1,view,2025-01-04 01:35:14,
S15726,4101,526,electronics,2,view,2025-01-04 02:10:07,
S15726,4101,526,electronics,2,add_to_cart,2025-01-04 02:10:37,
S15726,4101,526,electronics,2,checkout_start,2025-01-04 02:11:37,
S5192,833,749,home,1,view,2025-01-04 02:19:23,
S9111,1985,619,electronics,2,view,2025-01-04 02:35:30,
S16371,5067,565,mobiles,1,view,2025-01-04 03:02:59,
S16833,3340,603,home,3,view,2025-01-04 03:44:36,
S10995,69,18,fashion,3,view,2025-01-04 03:59:43,
S6353,2809,173,mobiles,1,view,2025-01-04 04:05:12,
S6353,2809,173,mobiles,1,add_to_cart,2025-01-04 04:05:42,
S2903,92,381,fashion,2,view,2025-01-04 04:06:18,
S2903,92,381,fashion,2,add_to_cart,2025-01-04 04:06:48,
S9897,5655,265,electronics,3,view,2025-01-04 04:15:38,
S15256,5801,17,home,1,view,2025-01-04 04:31:00,
S15256,5801,17,home,1,add_to_cart,2025-01-04 04:31:30,
S6952,1500,557,beauty,3,view,2025-01-04 04:33:54,
S17206,3820,192,fashion,1,view,2025-01-04 05:00:17,
S17705,3969,561,mobiles,3,view,2025-01-04 05:00:30,
S17705,3969,561,mobiles,3,add_to_cart,2025-01-04 05:01:00,
S17705,3969,561,mobiles,3,checkout_start,2025-01-04 05:02:00,
S17705,3969,561,mobiles,3,purchase,2025-01-04 05:03:30,764.61
S13020,5748,353,beauty,1,view,2025-01-04 05:09:09,
S8952,5948,485,mobiles,1,view,2025-01-04 05:37:35,
S4807,3480,66,electronics,1,view,2025-01-04 05:52:56,
S4807,3480,66,electronics,1,add_to_cart,2025-01-04 05:53:26,
S4807,3480,66,electronics,1,checkout_start,2025-01-04 05:54:26,
S4807,3480,66,electronics,1,purchase,2025-01-04 05:55:56,256.22
S15489,5278,360,mobiles,1,view,2025-01-04 06:03:46,
S7141,4957,290,fashion,1,view,2025-01-04 06:09:50,
S3431,3535,390,beauty,1,view,2025-01-04 06:30:40,
S16617,2197,780,beauty,2,view,2025-01-04 06:51:38,
S13957,3244,491,electronics,1,view,2025-01-04 06:51:43,
S16617,2197,780,beauty,2,add_to_cart,2025-01-04 06:52:08,
S13957,3244,491,electronics,1,add_to_cart,2025-01-04 06:52:13,
S6009,3517,178,home,2,view,2025-01-04 07:38:19,
S6009,3517,178,home,2,add_to_cart,2025-01-04 07:38:49,
S18256,4044,38,beauty,2,view,2025-01-04 07:49:55,
S5681,4776,724,electronics,2,view,2025-01-04 08:01:47,
S5681,4776,724,electronics,2,add_to_cart,2025-01-04 08:02:17,
S13095,4255,654,fashion,1,view,2025-01-04 08:02:58,
S5681,4776,724,electronics,2,checkout_start,2025-01-04 08:03:17,
S18924,1052,93,fashion,1,view,2025-01-04 08:11:46,
S7242,5519,552,fashion,3,view,2025-01-04 08:33:24,
S9491,3384,506,mobiles,1,view,2025-01-04 08:37:45,
S14850,4648,312,fashion,2,view,2025-01-04 09:08:03,
S15757,5040,307,beauty,1,view,2025-01-04 09:10:03,
S206,4566,375,fashion,2,view,2025-01-04 09:37:43,
S3567,4734,610,beauty,1,view,2025-01-04 09:56:48,
S3567,4734,610,beauty,1,add_to_cart,2025-01-04 09:57:18,
S2206,3124,479,home,1,view,2025-01-04 10:13:11,
S1175,2152,149,mobiles,3,view,2025-01-04 10:30:52,
S19327,5355,318,mobiles,3,view,2025-01-04 10:39:38,
S19327,5355,318,mobiles,3,add_to_cart,2025-01-04 10:40:08,
S8068,3944,675,home,1,view,2025-01-04 10:41:31,
S9282,374,695,home,1,view,2025-01-04 11:30:22,
S9676,2860,708,fashion,3,view,2025-01-04 11:37:47,
S7995,5552,347,mobiles,1,view,2025-01-04 11:39:10,
S7995,5552,347,mobiles,1,add_to_cart,2025-01-04 11:39:40,
S7995,5552,347,mobiles,1,checkout_start,2025-01-04 11:40:40,
S7995,5552,347,mobiles,1,purchase,2025-01-04 11:42:10,630.57
S8708,1805,474,home,3,view,2025-01-04 11:43:22,
S8708,1805,474,home,3,add_to_cart,2025-01-04 11:43:52,
S19248,4879,620,beauty,2,view,2025-01-04 11:52:06,
S17718,5430,700,electronics,2,view,2025-01-04 11:53:21,
S18765,5296,741,fashion,1,view,2025-01-04 11:53:30,
S13379,5187,451,home,1,view,2025-01-04 11:57:56,
S17299,993,199,home,3,view,2025-01-04 12:07:32,
S5877,5154,170,mobiles,3,view,2025-01-04 12:15:46,
S403,5990,470,beauty,2,view,2025-01-04 12:16:25,
S19490,3108,305,fashion,1,view,2025-01-04 12:53:34,
S7828,3559,76,electronics,2,view,2025-01-04 13:18:52,
S15788,1765,357,fashion,2,view,2025-01-04 13:30:26,
S12183,3270,659,electronics,2,view,2025-01-04 13:35:42,
S12183,3270,659,electronics,2,add_to_cart,2025-01-04 13:36:12,
S12183,3270,659,electronics,2,checkout_start,2025-01-04 13:37:12,
S12183,3270,659,electronics,2,purchase,2025-01-04 13:38:42,93.16
S14723,3606,436,fashion,1,view,2025-01-04 13:57:07,
S13558,3199,346,electronics,1,view,2025-01-04 14:42:11,
S1248,3707,508,home,1,view,2025-01-04 14:48:16,
S16062,1128,664,fashion,2,view,2025-01-04 14:56:13,
S6089,764,651,home,1,view,2025-01-04 15:14:10,
S7885,4471,523,fashion,2,view,2025-01-04 15:46:42,
S2780,2595,391,home,1,view,2025-01-04 15:48:55,
S2780,2595,391,home,1,add_to_cart,2025-01-04 15:49:25,
S2780,2595,391,home,1,checkout_start,2025-01-04 15:50:25,
S2780,2595,391,home,1,purchase,2025-01-04 15:51:55,429.06
S11545,2997,323,fashion,1,view,2025-01-04 16:29:26,
S13703,572,340,fashion,2,view,2025-01-04 16:34:49,
S13056,646,357,electronics,3,view,2025-01-04 16:41:30,
S13056,646,357,electronics,3,add_to_cart,2025-01-04 16:42:00,
S6852,55,591,beauty,1,view,2025-01-04 17:04:29,
S6852,55,591,beauty,1,add_to_cart,2025-01-04 17:04:59,
S13268,5031,121,beauty,2,view,2025-01-04 17:06:08,
S8953,4186,505,beauty,2,view,2025-01-04 17:11:16,
S3118,2322,287,home,1,view,2025-01-04 17:13:47,
S16856,5736,329,fashion,2,view,2025-01-04 17:25:37,
S16856,5736,329,fashion,2,add_to_cart,2025-01-04 17:26:07,
S5839,3115,491,home,2,view,2025-01-04 17:26:45,
S4847,4382,423,home,2,view,2025-01-04 17:41:25,
S8182,1999,553,electronics,1,view,2025-01-04 18:11:49,
S8150,692,23,electronics,2,view,2025-01-04 18:12:30,
S8150,692,23,electronics,2,add_to_cart,2025-01-04 18:13:00,
S11179,4441,336,home,1,view,2025-01-04 18:25:55,
S3457,1327,434,mobiles,1,view,2025-01-04 18:49:04,
S3457,1327,434,mobiles,1,add_to_cart,2025-01-04 18:49:34,
S7855,901,500,mobiles,1,view,2025-01-04 18:58:34,
S7855,901,500,mobiles,1,add_to_cart,2025-01-04 18:59:04,
S13524,1535,165,electronics,1,view,2025-01-04 19:13:57,
S19317,5924,172,home,1,view,2025-01-04 19:15:30,
S9234,3439,183,electronics,1,view,2025-01-04 20:11:09,
S16926,1404,28,home,2,view,2025-01-04 20:11:26,
S16926,1404,28,home,2,add_to_cart,2025-01-04 20:11:56,
S141,5226,771,electronics,1,view,2025-01-04 20:54:03,
S8893,4627,159,beauty,1,view,2025-01-04 21:07:17,
S8893,4627,159,beauty,1,add_to_cart,2025-01-04 21:07:47,
S8893,4627,159,beauty,1,checkout_start,2025-01-04 21:08:47,
S5244,971,524,electronics,1,view,2025-01-04 21:27:01,
S15669,3871,239,fashion,3,view,2025-01-04 21:36:23,
S15669,3871,239,fashion,3,add_to_cart,2025-01-04 21:36:53,
S15669,3871,239,fashion,3,checkout_start,2025-01-04 21:37:53,
S10505,557,562,beauty,1,view,2025-01-04 21:38:07,
S15669,3871,239,fashion,3,purchase,2025-01-04 21:39:23,1983.1
S1903,822,742,mobiles,1,view,2025-01-04 21:57:54,
S10689,66,623,electronics,2,view,2025-01-04 22:06:52,
S8269,830,693,beauty,2,view,2025-01-04 22:10:49,
S15300,1487,600,mobiles,2,view,2025-01-04 22:15:56,
S15300,1487,600,mobiles,2,add_to_cart,2025-01-04 22:16:26,
S15300,1487,600,mobiles,2,checkout_start,2025-01-04 22:17:26,
S15001,495,6,home,1,view,2025-01-04 22:17:52,
S15001,495,6,home,1,add_to_cart,2025-01-04 22:18:22,
S18530,567,570,fashion,3,view,2025-01-04 22:18:30,
S15300,1487,600,mobiles,2,purchase,2025-01-04 22:18:56,2139.76
S18530,567,570,fashion,3,add_to_cart,2025-01-04 22:19:00,
S14744,4932,12,electronics,2,view,2025-01-04 22:19:33,
S7461,3358,634,electronics,1,view,2025-01-04 22:28:44,
S673,2672,283,mobiles,1,view,2025-01-04 22:41:05,
S1904,817,387,electronics,1,view,2025-01-04 23:27:53,
S15760,5312,791,mobiles,2,view,2025-01-04 23:28:59,
S15189,2060,203,fashion,2,view,2025-01-04 23:31:46,
S7132,4305,153,electronics,2,view,2025-01-05 00:00:33,
S15141,91,788,beauty,3,view,2025-01-05 00:06:44,
S1462,2125,690,fashion,1,view,2025-01-05 00:12:46,
S1462,2125,690,fashion,1,add_to_cart,2025-01-05 00:13:16,
S2548,2092,521,fashion,3,view,2025-01-05 00:15:51,
S2548,2092,521,fashion,3,add_to_cart,2025-01-05 00:16:21,
S2548,2092,521,fashion,3,checkout_start,2025-01-05 00:17:21,
S2534,2407,7,mobiles,3,view,2025-01-05 00:18:39,
S2548,2092,521,fashion,3,purchase,2025-01-05 00:18:51,621.6
S5853,3596,215,mobiles,3,view,2025-01-05 01:10:43,
S5853,3596,215,mobiles,3,add_to_cart,2025-01-05 01:11:13,
S5853,3596,215,mobiles,3,checkout_start,2025-01-05 01:12:13,
S7593,4392,448,beauty,2,view,2025-01-05 01:14:11,
S1207,4094,547,electronics,3,view,2025-01-05 01:20:55,
S1207,4094,547,electronics,3,add_to_cart,2025-01-05 01:21:25,
S1207,4094,547,electronics,3,checkout_start,2025-01-05 01:22:25,
S15432,4769,239,electronics,1,view,2025-01-05 01:32:16,
S15432,4769,239,electronics,1,add_to_cart,2025-01-05 01:32:46,
S13522,3870,575,home,1,view,2025-01-05 01:53:07,
S13522,3870,575,home,1,add_to_cart,2025-01-05 01:53:37,
S13522,3870,575,home,1,checkout_start,2025-01-05 01:54:37,
S13522,3870,575,home,1,purchase,2025-01-05 01:56:07,2834.35
S11617,2948,376,beauty,2,view,2025-01-05 02:28:36,
S11617,2948,376,beauty,2,add_to_cart,2025-01-05 02:29:06,
S11617,2948,376,beauty,2,checkout_start,2025-01-05 02:30:06,
S9472,3157,86,electronics,2,view,2025-01-05 02:59:53,
S8376,454,139,beauty,3,view,2025-01-05 03:06:53,
S4822,1809,432,electronics,1,view,2025-01-05 03:24:52,
S16052,944,11,home,3,view,2025-01-05 03:51:23,
S16052,944,11,home,3,add_to_cart,2025-01-05 03:51:53,
S16052,944,11,home,3,checkout_start,2025-01-05 03:52:53,
S16052,944,11,home,3,purchase,2025-01-05 03:54:23,1309.84
S5191,5264,18,home,2,view,2025-01-05 04:29:46,
S5191,5264,18,home,2,add_to_cart,2025-01-05 04:30:16,
S4928,4776,699,beauty,3,view,2025-01-05 04:55:41,
S17287,2380,625,beauty,2,view,2025-01-05 05:09:43,
S7362,1387,443,electronics,1,view,2025-01-05 06:12:45,
S1466,1107,15,home,1,view,2025-01-05 06:51:10,
S7734,5992,576,beauty,2,view,2025-01-05 06:57:24,
S10899,3652,675,fashion,3,view,2025-01-05 07:02:11,
S7604,3512,226,electronics,1,view,2025-01-05 07:15:28,
S9633,1101,122,fashion,1,view,2025-01-05 07:50:50,
S9633,1101,122,fashion,1,add_to_cart,2025-01-05 07:51:20,
S9633,1101,122,fashion,1,checkout_start,2025-01-05 07:52:20,
S9633,1101,122,fashion,1,purchase,2025-01-05 07:53:50,1070.68
S7561,1779,763,home,1,view,2025-01-05 07:56:13,
S8097,3329,547,mobiles,1,view,2025-01-05 08:22:03,
S430,264,677,electronics,2,view,2025-01-05 08:45:44,
S17366,1035,275,home,3,view,2025-01-05 09:23:55,
S5982,2920,591,fashion,2,view,2025-01-05 09:42:03,
S14204,1315,174,mobiles,2,view,2025-01-05 09:43:04,
S1553,3967,30,electronics,2,view,2025-01-05 09:47:59,
S5411,5241,446,mobiles,2,view,2025-01-05 10:07:49,
S5411,5241,446,mobiles,2,add_to_cart,2025-01-05 10:08:19,
S5411,5241,446,mobiles,2,checkout_start,2025-01-05 10:09:19,
S5411,5241,446,mobiles,2,purchase,2025-01-05 10:10:49,968.16
S14052,427,614,home,1,view,2025-01-05 10:17:47,
S14052,427,614,home,1,add_to_cart,2025-01-05 10:18:17,
S14052,427,614,home,1,checkout_start,2025-01-05 10:19:17,
S15645,2181,123,mobiles,3,view,2025-01-05 10:32:45,
S10029,2930,615,beauty,1,view,2025-01-05 10:54:40,
S3905,2172,417,home,2,view,2025-01-05 10:58:06,
S3949,2375,302,beauty,1,view,2025-01-05 11:05:41,
S6608,5589,91,electronics,2,view,2025-01-05 11:10:29,
S8824,4324,117,electronics,2,view,2025-01-05 11:13:45,
S12179,5323,70,home,2,view,2025-01-05 11:20:17,
S10585,191,609,mobiles,1,view,2025-01-05 11:20:59,
S17985,2951,645,home,1,view,2025-01-05 11:27:42,
S4855,2747,663,beauty,3,view,2025-01-05 11:53:07,
S17915,3182,63,beauty,3,view,2025-01-05 12:09:10,
S17915,3182,63,beauty,3,add_to_cart,2025-01-05 12:09:40,
S17915,3182,63,beauty,3,checkout_start,2025-01-05 12:10:40,
S18885,5375,184,fashion,3,view,2025-01-05 12:22:19,
S5569,2834,335,beauty,1,view,2025-01-05 12:33:46,
S5569,2834,335,beauty,1,add_to_cart,2025-01-05 12:34:16,
S5569,2834,335,beauty,1,checkout_start,2025-01-05 12:35:16,
S5569,2834,335,beauty,1,purchase,2025-01-05 12:36:46,724.96
S1036,2733,502,electronics,2,view,2025-01-05 12:37:33,
S11633,2182,291,fashion,1,view,2025-01-05 12:38:27,
S4265,4398,24,electronics,1,view,2025-01-05 12:38:43,
S4265,4398,24,electronics,1,add_to_cart,2025-01-05 12:39:13,
S16454,5279,172,electronics,2,view,2025-01-05 12:46:57,
S311,5208,397,beauty,1,view,2025-01-05 13:00:05,
S1485,1923,215,mobiles,1,view,2025-01-05 13:03:46,
S285,766,662,electronics,2,view,2025-01-05 13:12:06,
S285,766,662,electronics,2,add_to_cart,2025-01-05 13:12:36,
S18796,2913,622,electronics,1,view,2025-01-05 13:12:42,
S18796,2913,622,electronics,1,add_to_cart,2025-01-05 13:13:12,
S285,766,662,electronics,2,checkout_start,2025-01-05 13:13:36,
S285,766,662,electronics,2,purchase,2025-01-05 13:15:06,608.44
S19683,3977,564,mobiles,1,view,2025-01-05 13:27:25,
S19683,3977,564,mobiles,1,add_to_cart,2025-01-05 13:27:55,
S13248,34,96,home,1,view,2025-01-05 13:28:43,
S3078,3711,193,fashion,2,view,2025-01-05 13:33:49,
S3078,3711,193,fashion,2,add_to_cart,2025-01-05 13:34:19,
S11895,1281,141,fashion,2,view,2025-01-05 13:37:28,
S11895,1281,141,fashion,2,add_to_cart,2025-01-05 13:37:58,
S12673,3807,289,beauty,1,view,2025-01-05 14:00:10,
S15693,4860,517,electronics,1,view,2025-01-05 14:49:38,
S15693,4860,517,electronics,1,add_to_cart,2025-01-05 14:50:08,
S15693,4860,517,electronics,1,checkout_start,2025-01-05 14:51:08,
S1685,2046,384,home,1,view,2025-01-05 15:21:10,
S18714,287,480,electronics,2,view,2025-01-05 15:46:35,
S18714,287,480,electronics,2,add_to_cart,2025-01-05 15:47:05,
S18714,287,480,electronics,2,checkout_start,2025-01-05 15:48:05,
S8042,5975,792,fashion,2,view,2025-01-05 16:04:20,
S8042,5975,792,fashion,2,add_to_cart,2025-01-05 16:04:50,
S2413,2190,184,beauty,1,view,2025-01-05 16:15:59,
S16623,508,713,beauty,3,view,2025-01-05 16:16:28,
S13802,816,324,beauty,3,view,2025-01-05 16:31:24,
S3617,286,4,home,2,view,2025-01-05 16:38:25,
S3617,286,4,home,2,add_to_cart,2025-01-05 16:38:55,
S4510,4314,335,fashion,2,view,2025-01-05 16:39:44,
S11751,3474,495,beauty,3,view,2025-01-05 16:40:34,
S5842,3753,216,beauty,1,view,2025-01-05 16:58:13,
S4736,1147,341,mobiles,1,view,2025-01-05 17:03:46,
S7456,4380,214,electronics,1,view,2025-01-05 17:04:38,
S7456,4380,214,electronics,1,add_to_cart,2025-01-05 17:05:08,
S8695,5350,545,electronics,1,view,2025-01-05 17:21:43,
S15895,5733,305,electronics,3,view,2025-01-05 17:30:56,
S15823,990,434,fashion,2,view,2025-01-05 17:38:36,
S2303,5758,547,mobiles,1,view,2025-01-05 18:05:47,
S12956,5572,547,mobiles,2,view,2025-01-05 18:11:59,
S14353,5299,129,fashion,2,view,2025-01-05 18:34:57,
S4719,4336,417,mobiles,3,view,2025-01-05 18:39:42,
S12300,311,170,electronics,1,view,2025-01-05 19:27:38,
S17789,4345,97,beauty,1,view,2025-01-05 19:37:12,
S4896,5027,434,electronics,3,view,2025-01-05 20:14:27,
S4896,5027,434,electronics,3,add_to_cart,2025-01-05 20:14:57,
S4896,5027,434,electronics,3,checkout_start,2025-01-05 20:15:57,
S4896,5027,434,electronics,3,purchase,2025-01-05 20:17:27,1205.49
S18754,3891,546,mobiles,1,view,2025-01-05 21:25:26,
S1678,3857,286,home,1,view,2025-01-05 22:05:59,
S8501,4503,21,electronics,2,view,2025-01-05 22:18:05,
S2000,813,90,fashion,1,view,2025-01-05 22:26:14,
S2707,5610,67,electronics,2,view,2025-01-05 22:31:19,
S3189,5032,572,electronics,2,view,2025-01-05 22:44:01,
S3189,5032,572,electronics,2,add_to_cart,2025-01-05 22:44:31,
S3189,5032,572,electronics,2,checkout_start,2025-01-05 22:45:31,
S3189,5032,572,electronics,2,purchase,2025-01-05 22:47:01,1470.0
S19288,2253,167,fashion,2,view,2025-01-05 22:48:51,
S8358,2453,543,mobiles,3,view,2025-01-06 00:10:50,
S17252,4307,786,fashion,1,view,2025-01-06 00:30:28,
S8675,2956,646,fashion,1,view,2025-01-06 00:44:33,
S11593,5717,788,fashion,1,view,2025-01-06 00:46:50,
S11503,4455,66,fashion,2,view,2025-01-06 01:09:48,
S13671,3035,239,beauty,3,view,2025-01-06 01:49:36,
S15065,2079,295,fashion,2,view,2025-01-06 02:31:06,
S15065,2079,295,fashion,2,add_to_cart,2025-01-06 02:31:36,
S15065,2079,295,fashion,2,checkout_start,2025-01-06 02:32:36,
S9758,3058,346,home,1,view,2025-01-06 02:35:37,
S5408,4447,746,mobiles,1,view,2025-01-06 03:29:32,
S10571,2011,505,beauty,3,view,2025-01-06 03:30:31,
S18296,4657,684,mobiles,3,view,2025-01-06 03:30:56,
S10197,3718,42,fashion,1,view,2025-01-06 03:38:58,
S10197,3718,42,fashion,1,add_to_cart,2025-01-06 03:39:28,
S10197,3718,42,fashion,1,checkout_start,2025-01-06 03:40:28,
S10197,3718,42,fashion,1,purchase,2025-01-06 03:41:58,545.6
S15397,1708,709,beauty,2,view,2025-01-06 03:50:09,
S15397,1708,709,beauty,2,add_to_cart,2025-01-06 03:50:39,
S15235,992,704,fashion,1,view,2025-01-06 05:05:45,
S2524,2729,204,beauty,1,view,2025-01-06 05:06:25,
S14318,978,72,fashion,2,view,2025-01-06 05:09:35,
S14318,978,72,fashion,2,add_to_cart,2025-01-06 05:10:05,
S9708,4641,548,fashion,2,view,2025-01-06 05:38:25,
S15851,119,8,home,2,view,2025-01-06 05:48:25,
S12105,4368,516,fashion,1,view,2025-01-06 05:55:37,
S12105,4368,516,fashion,1,add_to_cart,2025-01-06 05:56:07,
S5790,676,362,home,3,view,2025-01-06 06:08:46,
S5790,676,362,home,3,add_to_cart,2025-01-06 06:09:16,
S12035,5189,641,fashion,1,view,2025-01-06 06:09:57,
S4371,4057,373,electronics,3,view,2025-01-06 06:10:35,
S2089,1162,14,electronics,1,view,2025-01-06 06:27:47,
S18656,1336,244,beauty,1,view,2025-01-06 06:34:19,
S9986,4975,437,home,1,view,2025-01-06 06:34:42,
S18656,1336,244,beauty,1,add_to_cart,2025-01-06 06:34:49,
S9986,4975,437,home,1,add_to_cart,2025-01-06 06:35:12,
S18656,1336,244,beauty,1,checkout_start,2025-01-06 06:35:49,
S9986,4975,437,home,1,checkout_start,2025-01-06 06:36:12,
S18656,1336,244,beauty,1,purchase,2025-01-06 06:37:19,733.75
S9986,4975,437,home,1,purchase,2025-01-06 06:37:42,462.22
S2420,5217,768,beauty,1,view,2025-01-06 06:41:48,
S12527,2703,122,electronics,2,view,2025-01-06 07:19:45,
