user_id,city_tier,stage,amount,date
84,Tier-3,visited,0,2025-08-03 00:26:14.913430
84,Tier-3,added_to_cart,0,2025-08-03 00:26:14.913430
84,Tier-3,visited,0,2025-07-26 00:26:14.913430
84,Tier-3,visited,0,2025-07-21 00:26:14.913430
84,Tier-3,visited,0,2025-08-03 00:26:14.913430
84,Tier-3,visited,0,2025-08-12 00:26:14.913430
85,Tier-3,visited,0,2025-08-15 00:26:14.913430
85,Tier-3,visited,0,2025-07-22 00:26:14.913430
85,Tier-3,added_to_cart,0,2025-07-22 00:26:14.913430
86,Tier-3,visited,0,2025-07-24 00:26:14.913430
86,Tier-3,added_to_cart,0,2025-07-24 00:26:14.913430
86,Tier-3,purchased,936,2025-07-24 00:26:14.913430
86,Tier-3,purchased,256,2025-07-27 00:26:14.913430
86,Tier-3,visited,0,2025-07-25 00:26:14.913430
86,Tier-3,added_to_cart,0,2025-07-25 00:26:14.913430
86,Tier-3,purchased,1664,2025-07-25 00:26:14.913430
86,Tier-3,visited,0,2025-08-11 00:26:14.913430
87,Tier-2,visited,0,2025-08-26 00:26:14.913430
87,Tier-2,added_to_cart,0,2025-08-26 00:26:14.913430
87,Tier-2,purchased,937,2025-08-26 00:26:14.913430
87,Tier-2,visited,0,2025-07-14 00:26:14.913430
87,Tier-2,visited,0,2025-07-29 00:26:14.913430
87,Tier-2,added_to_cart,0,2025-07-29 00:26:14.913430
87,Tier-2,purchased,1471,2025-07-29 00:26:14.913430
87,Tier-2,visited,0,2025-07-14 00:26:14.913430
87,Tier-2,visited,0,2025-08-26 00:26:14.913430
87,Tier-2,added_to_cart,0,2025-08-26 00:26:14.913430
88,Tier-2,visited,0,2025-07-15 00:26:14.913430
88,Tier-2,visited,0,2025-08-26 00:26:14.913430
88,Tier-2,visited,0,2025-08-16 00:26:14.913430
88,Tier-2,added_to_cart,0,2025-08-16 00:26:14.913430
88,Tier-2,visited,0,2025-08-30 00:26:14.913430
89,Tier-2,visited,0,2025-08-28 00:26:14.913430
89,Tier-2,added_to_cart,0,2025-08-28 00:26:14.913430
89,Tier-2,visited,0,2025-07-15 00:26:14.913430
89,Tier-2,added_to_cart,0,2025-07-15 00:26:14.913430
89,Tier-2,purchased,1382,2025-07-15 00:26:14.913430
90,Tier-1,visited,0,2025-07-14 00:26:14.913430
90,Tier-1,added_to_cart,0,2025-07-14 00:26:14.913430
90,Tier-1,purchased,1043,2025-07-14 00:26:14.913430
91,Tier-1,visited,0,2025-07-12 00:26:14.913430
91,Tier-1,visited,0,2025-07-20 00:26:14.913430
91,Tier-1,added_to_cart,0,2025-07-20 00:26:14.913430
92,Tier-2,visited,0,2025-08-28 00:26:14.913430
92,Tier-2,added_to_cart,0,2025-08-28 00:26:14.913430
92,Tier-2,purchased,1348,2025-08-28 00:26:14.913430
92,Tier-2,visited,0,2025-08-19 00:26:14.913430
93,Tier-2,visited,0,2025-08-16 00:26:14.913430
93,Tier-2,added_to_cart,0,2025-08-16 00:26:14.913430
93,Tier-2,purchased,1831,2025-08-16 00:26:14.913430
93,Tier-2,visited,0,2025-08-12 00:26:14.913430
93,Tier-2,added_to_cart,0,2025-08-12 00:26:14.913430
93,Tier-2,purchased,560,2025-08-12 00:26:14.913430
93,Tier-2,visited,0,2025-07-17 00:26:14.913430
93,Tier-2,visited,0,2025-08-11 00:26:14.913430
93,Tier-2,added_to_cart,0,2025-08-11 00:26:14.913430
93,Tier-2,visited,0,2025-07-26 00:26:14.913430
93,Tier-2,added_to_cart,0,2025-07-26 00:26:14.913430
94,Tier-2,visited,0,2025-08-04 00:26:14.913430
94,Tier-2,visited,0,2025-08-15 00:26:14.913430
94,Tier-2,added_to_cart,0,2025-08-15 00:26:14.913430
94,Tier-2,visited,0,2025-07-23 00:26:14.913430
94,Tier-2,added_to_cart,0,2025-07-23 00:26:14.913430
95,Tier-1,visited,0,2025-08-02 00:26:14.913430
95,Tier-1,visited,0,2025-07-27 00:26:14.913430
95,Tier-1,added_to_cart,0,2025-07-27 00:26:14.913430
95,Tier-1,visited,0,2025-07-19 00:26:14.913430
95,Tier-1,added_to_cart,0,2025-07-19 00:26:14.913430
95,Tier-1,purchased,543,2025-07-19 00:26:14.913430
95,Tier-1,visited,0,2025-08-17 00:26:14.913430
96,Tier-1,visited,0,2025-08-16 00:26:14.913430
96,Tier-1,added_to_cart,0,2025-08-16 00:26:14.913430
96,Tier-1,visited,0,2025-08-27 00:26:14.913430
96,Tier-1,added_to_cart,0,2025-08-27 00:26:14.913430
96,Tier-1,purchased,1209,2025-08-27 00:26:14.913430
96,Tier-1,visited,0,2025-07-29 00:26:14.913430
96,Tier-1,added_to_cart,0,2025-07-29 00:26:14.913430
96,Tier-1,visited,0,2025-07-20 00:26:14.913430
96,Tier-1,added_to_cart,0,2025-07-20 00:26:14.913430
96,Tier-1,purchased,961,2025-07-20 00:26:14.913430
97,Tier-1,visited,0,2025-08-02 00:26:14.913430
97,Tier-1,added_to_cart,0,2025-08-02 00:26:14.913430
97,Tier-1,visited,0,2025-08-23 00:26:14.913430
97,Tier-1,visited,0,2025-08-27 00:26:14.913430
97,Tier-1,added_to_cart,0,2025-08-27 00:26:14.913430
98,Tier-2,visited,0,2025-08-28 00:26:14.913430
98,Tier-2,added_to_cart,0,2025-08-28 00:26:14.913430
98,Tier-2,visited,0,2025-08-17 00:26:14.913430
98,Tier-2,visited,0,2025-08-21 00:26:14.913430
98,Tier-2,added_to_cart,0,2025-08-21 00:26:14.913430
98,Tier-2,purchased,1150,2025-08-21 00:26:14.913430
98,Tier-2,visited,0,2025-09-03 00:26:14.913430
98,Tier-2,visited,0,2025-08-08 00:26:14.913430
99,Tier-1,visited,0,2025-08-21 00:26:14.913430
99,Tier-1,visited,0,2025-08-30 00:26:14.913430
99,Tier-1,visited,0,2025-07-16 00:26:14.913430
99,Tier-1,added_to_cart,0,2025-07-16 00:26:14.913430
99,Tier-1,purchased,865,2025-07-16 00:26:14.913430
99,Tier-1,visited,0,2025-07-19 00:26:14.913430
99,Tier-1,visited,0,2025-08-07 00:26:14.913430
99,Tier-1,added_to_cart,0,2025-08-07 00:26:14.913430
100,Tier-2,visited,0,2025-07-16 00:26:14.913430
100,Tier-2,added_to_cart,0,2025-07-16 00:26:14.913430
100,Tier-2,visited,0,2025-07-17 00:26:14.913430
100,Tier-2,visited,0,2025-07-12 00:26:14.913430
100,Tier-2,visited,0,2025-07-19 00:26:14.913430
100,Tier-2,added_to_cart,0,2025-07-19 00:26:14.913430
101,Tier-3,visited,0,2025-08-12 00:26:14.913430
102,Tier-1,visited,0,2025-07-16 00:26:14.913430
102,Tier-1,added_to_cart,0,2025-07-16 00:26:14.913430
102,Tier-1,purchased,1015,2025-07-16 00:26:14.913430
102,Tier-1,visited,0,2025-07-09 00:26:14.913430
102,Tier-1,visited,0,2025-07-17 00:26:14.913430
102,Tier-1,added_to_cart,0,2025-07-17 00:26:14.913430
102,Tier-1,purchased,1878,2025-07-17 00:26:14.913430
102,Tier-1,visited,0,2025-07-31 00:26:14.913430
102,Tier-1,added_to_cart,0,2025-07-31 00:26:14.913430
102,Tier-1,purchased,258,2025-07-31 00:26:14.913430
103,Tier-3,visited,0,2025-07-26 00:26:14.913430
103,Tier-3,added_to_cart,0,2025-07-26 00:26:14.913430
103,Tier-3,purchased,266,2025-07-26 00:26:14.913430
103,Tier-3,visited,0,2025-08-01 00:26:14.913430
103,Tier-3,added_to_cart,0,2025-08-01 00:26:14.913430
103,Tier-3,visited,0,2025-07-10 00:26:14.913430
104,Tier-3,visited,0,2025-07-29 00:26:14.913430
104,Tier-3,visited,0,2025-07-14 00:26:14.913430
104,Tier-3,added_to_cart,0,2025-07-14 00:26:14.913430
104,Tier-3,purchased,1493,2025-07-14 00:26:14.913430
104,Tier-3,visited,0,2025-08-18 00:26:14.913430
104,Tier-3,added_to_cart,0,2025-08-18 00:26:14.913430
104,Tier-3,purchased,1219,2025-08-18 00:26:14.913430
104,Tier-3,visited,0,2025-08-31 00:26:14.913430
104,Tier-3,added_to_cart,0,2025-08-31 00:26:14.913430
105,Tier-1,visited,0,2025-08-24 00:26:14.913430
105,Tier-1,added_to_cart,0,2025-08-24 00:26:14.913430
105,Tier-1,purchased,1748,2025-08-24 00:26:14.913430
105,Tier-1,visited,0,2025-07-25 00:26:14.913430
105,Tier-1,visited,0,2025-07-23 00:26:14.913430
105,Tier-1,visited,0,2025-07-25 00:26:14.913430
105,Tier-1,added_to_cart,0,2025-07-25 00:26:14.913430
105,Tier-1,visited,0,2025-08-07 00:26:14.913430
106,Tier-3,visited,0,2025-08-28 00:26:14.913430
106,Tier-3,visited,0,2025-08-22 00:26:14.913430
106,Tier-3,added_to_cart,0,2025-08-22 00:26:14.913430
106,Tier-3,visited,0,2025-08-29 00:26:14.913430
107,Tier-2,visited,0,2025-07-29 00:26:14.913430
107,Tier-2,added_to_cart,0,2025-07-29 00:26:14.913430
108,Tier-3,visited,0,2025-08-28 00:26:14.913430
108,Tier-3,added_to_cart,0,2025-08-28 00:26:14.913430
108,Tier-3,purchased,1584,2025-08-28 00:26:14.913430
108,Tier-3,visited,0,2025-07-21 00:26:14.913430
108,Tier-3,added_to_cart,0,2025-07-21 00:26:14.913430
108,Tier-3,visited,0,2025-07-08 00:26:14.913430
108,Tier-3,visited,0,2025-07-23 00:26:14.913430
108,Tier-3,added_to_cart,0,2025-07-23 00:26:14.913430
108,Tier-3,visited,0,2025-08-25 00:26:14.913430
108,Tier-3,added_to_cart,0,2025-08-25 00:26:14.913430
108,Tier-3,purchased,476,2025-08-25 00:26:14.913430
109,Tier-1,visited,0,2025-08-24 00:26:14.913430
109,Tier-1,visited,0,2025-08-19 00:26:14.913430
110,Tier-2,visited,0,2025-08-02 00:26:14.913430
110,Tier-2,added_to_cart,0,2025-08-02 00:26:14.913430
110,Tier-2,purchased,1640,2025-08-02 00:26:14.913430
110,Tier-2,visited,0,2025-07-15 00:26:14.913430
110,Tier-2,added_to_cart,0,2025-07-15 00:26:14.913430
110,Tier-2,visited,0,2025-08-28 00:26:14.913430
110,Tier-2,visited,0,2025-07-24 00:26:14.913430
110,Tier-2,added_to_cart,0,2025-07-24 00:26:14.913430
111,Tier-3,visited,0,2025-07-12 00:26:14.913430
111,Tier-3,visited,0,2025-08-07 00:26:14.913430
111,Tier-3,visited,0,2025-08-05 00:26:14.913430
111,Tier-3,visited,0,2025-07-08 00:26:14.913430
111,Tier-3,added_to_cart,0,2025-07-08 00:26:14.913430
111,Tier-3,purchased,1129,2025-07-08 00:26:14.913430
111,Tier-3,purchased,1738,2025-07-10 00:26:14.913430
111,Tier-3,visited,0,2025-07-20 00:26:14.913430
112,Tier-2,visited,0,2025-07-05 00:26:14.913430
112,Tier-2,added_to_cart,0,2025-07-05 00:26:14.913430
112,Tier-2,purchased,1708,2025-07-05 00:26:14.913430
112,Tier-2,purchased,1514,2025-07-06 00:26:14.913430
113,Tier-3,visited,0,2025-08-01 00:26:14.913430
113,Tier-3,added_to_cart,0,2025-08-01 00:26:14.913430
113,Tier-3,purchased,1131,2025-08-01 00:26:14.913430
113,Tier-3,purchased,1725,2025-08-03 00:26:14.913430
114,Tier-2,visited,0,2025-08-06 00:26:14.913430
114,Tier-2,added_to_cart,0,2025-08-06 00:26:14.913430
114,Tier-2,purchased,1511,2025-08-06 00:26:14.913430
115,Tier-1,visited,0,2025-07-25 00:26:14.913430
115,Tier-1,added_to_cart,0,2025-07-25 00:26:14.913430
115,Tier-1,purchased,317,2025-07-25 00:26:14.913430
115,Tier-1,visited,0,2025-07-22 00:26:14.913430
115,Tier-1,visited,0,2025-08-11 00:26:14.913430
115,Tier-1,visited,0,2025-08-24 00:26:14.913430
116,Tier-3,visited,0,2025-08-26 00:26:14.913430
116,Tier-3,visited,0,2025-08-13 00:26:14.913430
116,Tier-3,visited,0,2025-08-31 00:26:14.913430
116,Tier-3,added_to_cart,0,2025-08-31 00:26:14.913430
116,Tier-3,visited,0,2025-07-12 00:26:14.913430
116,Tier-3,added_to_cart,0,2025-07-12 00:26:14.913430
117,Tier-2,visited,0,2025-07-30 00:26:14.913430
117,Tier-2,visited,0,2025-08-31 00:26:14.913430
118,Tier-1,visited,0,2025-07-25 00:26:14.913430
118,Tier-1,added_to_cart,0,2025-07-25 00:26:14.913430
119,Tier-3,visited,0,2025-08-06 00:26:14.913430
119,Tier-3,added_to_cart,0,2025-08-06 00:26:14.913430
119,Tier-3,purchased,966,2025-08-06 00:26:14.913430
119,Tier-3,visited,0,2025-08-02 00:26:14.913430
119,Tier-3,added_to_cart,0,2025-08-02 00:26:14.913430
119,Tier-3,purchased,1627,2025-08-02 00:26:14.913430
119,Tier-3,purchased,1405,2025-08-05 00:26:14.913430
119,Tier-3,visited,0,2025-07-29 00:26:14.913430
119,Tier-3,added_to_cart,0,2025-07-29 00:26:14.913430
119,Tier-3,purchased,1540,2025-07-29 00:26:14.913430
119,Tier-3,visited,0,2025-07-12 00:26:14.913430
119,Tier-3,visited,0,2025-08-27 00:26:14.913430
119,Tier-3,added_to_cart,0,2025-08-27 00:26:14.913430
119,Tier-3,purchased,940,2025-08-27 00:26:14.913430
120,Tier-2,visited,0,2025-07-14 00:26:14.913430
120,Tier-2,visited,0,2025-08-12 00:26:14.913430
120,Tier-2,visited,0,2025-07-12 00:26:14.913430
120,Tier-2,added_to_cart,0,2025-07-12 00:26:14.913430
120,Tier-2,visited,0,2025-08-24 00:26:14.913430
120,Tier-2,added_to_cart,0,2025-08-24 00:26:14.913430
120,Tier-2,purchased,1244,2025-08-24 00:26:14.913430
121,Tier-1,visited,0,2025-08-13 00:26:14.913430
121,Tier-1,added_to_cart,0,2025-08-13 00:26:14.913430
121,Tier-1,visited,0,2025-07-22 00:26:14.913430
121,Tier-1,added_to_cart,0,2025-07-22 00:26:14.913430
121,Tier-1,visited,0,2025-07-11 00:26:14.913430
122,Tier-3,visited,0,2025-07-10 00:26:14.913430
122,Tier-3,added_to_cart,0,2025-07-10 00:26:14.913430
122,Tier-3,purchased,208,2025-07-10 00:26:14.913430
122,Tier-3,visited,0,2025-08-23 00:26:14.913430
122,Tier-3,added_to_cart,0,2025-08-23 00:26:14.913430
122,Tier-3,purchased,1917,2025-08-23 00:26:14.913430
123,Tier-2,visited,0,2025-08-12 00:26:14.913430
123,Tier-2,added_to_cart,0,2025-08-12 00:26:14.913430
123,Tier-2,purchased,522,2025-08-12 00:26:14.913430
123,Tier-2,visited,0,2025-07-26 00:26:14.913430
123,Tier-2,added_to_cart,0,2025-07-26 00:26:14.913430
123,Tier-2,purchased,663,2025-07-26 00:26:14.913430
123,Tier-2,purchased,1200,2025-07-29 00:26:14.913430
123,Tier-2,visited,0,2025-08-05 00:26:14.913430
123,Tier-2,added_to_cart,0,2025-08-05 00:26:14.913430
123,Tier-2,purchased,504,2025-08-05 00:26:14.913430
123,Tier-2,visited,0,2025-08-31 00:26:14.913430
123,Tier-2,added_to_cart,0,2025-08-31 00:26:14.913430
123,Tier-2,visited,0,2025-08-12 00:26:14.913430
123,Tier-2,added_to_cart,0,2025-08-12 00:26:14.913430
124,Tier-2,visited,0,2025-08-23 00:26:14.913430
125,Tier-3,visited,0,2025-08-21 00:26:14.913430
125,Tier-3,added_to_cart,0,2025-08-21 00:26:14.913430
125,Tier-3,purchased,404,2025-08-21 00:26:14.913430
125,Tier-3,visited,0,2025-08-17 00:26:14.913430
125,Tier-3,added_to_cart,0,2025-08-17 00:26:14.913430
125,Tier-3,visited,0,2025-08-04 00:26:14.913430
126,Tier-1,visited,0,2025-08-26 00:26:14.913430
126,Tier-1,added_to_cart,0,2025-08-26 00:26:14.913430
126,Tier-1,visited,0,2025-08-31 00:26:14.913430
126,Tier-1,added_to_cart,0,2025-08-31 00:26:14.913430
126,Tier-1,purchased,1455,2025-08-31 00:26:14.913430
126,Tier-1,purchased,1546,2025-09-03 00:26:14.913430
126,Tier-1,visited,0,2025-09-03 00:26:14.913430
127,Tier-2,visited,0,2025-07-30 00:26:14.913430
127,Tier-2,added_to_cart,0,2025-07-30 00:26:14.913430
127,Tier-2,visited,0,2025-07-15 00:26:14.913430
127,Tier-2,visited,0,2025-08-22 00:26:14.913430
128,Tier-3,visited,0,2025-08-07 00:26:14.913430
128,Tier-3,added_to_cart,0,2025-08-07 00:26:14.913430
128,Tier-3,purchased,1314,2025-08-07 00:26:14.913430
128,Tier-3,purchased,742,2025-08-08 00:26:14.913430
128,Tier-3,visited,0,2025-07-27 00:26:14.913430
129,Tier-2,visited,0,2025-07-18 00:26:14.913430
129,Tier-2,added_to_cart,0,2025-07-18 00:26:14.913430
129,Tier-2,visited,0,2025-08-13 00:26:14.913430
129,Tier-2,visited,0,2025-07-21 00:26:14.913430
130,Tier-3,visited,0,2025-07-26 00:26:14.913430
130,Tier-3,added_to_cart,0,2025-07-26 00:26:14.913430
130,Tier-3,purchased,1523,2025-07-26 00:26:14.913430
131,Tier-1,visited,0,2025-07-28 00:26:14.913430
131,Tier-1,visited,0,2025-07-08 00:26:14.913430
131,Tier-1,visited,0,2025-07-27 00:26:14.913430
131,Tier-1,visited,0,2025-08-14 00:26:14.913430
131,Tier-1,visited,0,2025-08-30 00:26:14.913430
131,Tier-1,added_to_cart,0,2025-08-30 00:26:14.913430
132,Tier-2,visited,0,2025-08-14 00:26:14.913430
132,Tier-2,added_to_cart,0,2025-08-14 00:26:14.913430
132,Tier-2,visited,0,2025-07-13 00:26:14.913430
132,Tier-2,added_to_cart,0,2025-07-13 00:26:14.913430
132,Tier-2,purchased,540,2025-07-13 00:26:14.913430
133,Tier-1,visited,0,2025-08-28 00:26:14.913430
134,Tier-1,visited,0,2025-08-07 00:26:14.913430
134,Tier-1,visited,0,2025-07-25 00:26:14.913430
134,Tier-1,visited,0,2025-07-07 00:26:14.913430
134,Tier-1,added_to_cart,0,2025-07-07 00:26:14.913430
134,Tier-1,visited,0,2025-07-29 00:26:14.913430
135,Tier-2,visited,0,2025-07-25 00:26:14.913430
135,Tier-2,added_to_cart,0,2025-07-25 00:26:14.913430
136,Tier-1,visited,0,2025-08-30 00:26:14.913430
136,Tier-1,added_to_cart,0,2025-08-30 00:26:14.913430
136,Tier-1,visited,0,2025-08-26 00:26:14.913430
136,Tier-1,visited,0,2025-07-08 00:26:14.913430
136,Tier-1,visited,0,2025-07-30 00:26:14.913430
136,Tier-1,added_to_cart,0,2025-07-30 00:26:14.913430
136,Tier-1,purchased,1927,2025-07-30 00:26:14.913430
136,Tier-1,visited,0,2025-07-14 00:26:14.913430
136,Tier-1,added_to_cart,0,2025-07-14 00:26:14.913430
136,Tier-1,purchased,221,2025-07-14 00:26:14.913430
137,Tier-2,visited,0,2025-08-12 00:26:14.913430
137,Tier-2,visited,0,2025-08-10 00:26:14.913430
137,Tier-2,added_to_cart,0,2025-08-10 00:26:14.913430
137,Tier-2,visited,0,2025-08-22 00:26:14.913430
137,Tier-2,added_to_cart,0,2025-08-22 00:26:14.913430
138,Tier-3,visited,0,2025-08-01 00:26:14.913430
138,Tier-3,visited,0,2025-08-11 00:26:14.913430
138,Tier-3,visited,0,2025-08-08 00:26:14.913430
139,Tier-1,visited,0,2025-08-16 00:26:14.913430
139,Tier-1,added_to_cart,0,2025-08-16 00:26:14.913430
139,Tier-1,visited,0,2025-08-29 00:26:14.913430
139,Tier-1,added_to_cart,0,2025-08-29 00:26:14.913430
139,Tier-1,visited,0,2025-07-20 00:26:14.913430
139,Tier-1,added_to_cart,0,2025-07-20 00:26:14.913430
139,Tier-1,purchased,1936,2025-07-20 00:26:14.913430
139,Tier-1,visited,0,2025-07-14 00:26:14.913430
139,Tier-1,added_to_cart,0,2025-07-14 00:26:14.913430
139,Tier-1,purchased,1901,2025-07-14 00:26:14.913430
139,Tier-1,visited,0,2025-08-04 00:26:14.913430
139,Tier-1,added_to_cart,0,2025-08-04 00:26:14.913430
140,Tier-1,visited,0,2025-07-15 00:26:14.913430
140,Tier-1,added_to_cart,0,2025-07-15 00:26:14.913430
140,Tier-1,visited,0,2025-07-07 00:26:14.913430
141,Tier-3,visited,0,2025-08-04 00:26:14.913430
141,Tier-3,visited,0,2025-08-09 00:26:14.913430
141,Tier-3,added_to_cart,0,2025-08-09 00:26:14.913430
141,Tier-3,purchased,847,2025-08-09 00:26:14.913430
141,Tier-3,purchased,1934,2025-08-12 00:26:14.913430
141,Tier-3,visited,0,2025-08-05 00:26:14.913430
141,Tier-3,added_to_cart,0,2025-08-05 00:26:14.913430
141,Tier-3,visited,0,2025-07-19 00:26:14.913430
141,Tier-3,added_to_cart,0,2025-07-19 00:26:14.913430
141,Tier-3,purchased,799,2025-07-19 00:26:14.913430
142,Tier-2,visited,0,2025-08-28 00:26:14.913430
142,Tier-2,added_to_cart,0,2025-08-28 00:26:14.913430
142,Tier-2,visited,0,2025-07-22 00:26:14.913430
142,Tier-2,added_to_cart,0,2025-07-22 00:26:14.913430
142,Tier-2,visited,0,2025-08-18 00:26:14.913430
142,Tier-2,visited,0,2025-07-19 00:26:14.913430
143,Tier-2,visited,0,2025-08-03 00:26:14.913430
143,Tier-2,added_to_cart,0,2025-08-03 00:26:14.913430
143,Tier-2,visited,0,2025-08-09 00:26:14.913430
143,Tier-2,added_to_cart,0,2025-08-09 00:26:14.913430
143,Tier-2,visited,0,2025-07-08 00:26:14.913430
144,Tier-1,visited,0,2025-08-21 00:26:14.913430
144,Tier-1,added_to_cart,0,2025-08-21 00:26:14.913430
144,Tier-1,visited,0,2025-09-01 00:26:14.913430
144,Tier-1,added_to_cart,0,2025-09-01 00:26:14.913430
145,Tier-2,visited,0,2025-08-24 00:26:14.913430
145,Tier-2,visited,0,2025-07-28 00:26:14.913430
145,Tier-2,added_to_cart,0,2025-07-28 00:26:14.913430
145,Tier-2,purchased,1650,2025-07-28 00:26:14.913430
146,Tier-2,visited,0,2025-07-24 00:26:14.913430
146,Tier-2,visited,0,2025-08-31 00:26:14.913430
146,Tier-2,added_to_cart,0,2025-08-31 00:26:14.913430
146,Tier-2,purchased,613,2025-08-31 00:26:14.913430
146,Tier-2,visited,0,2025-08-23 00:26:14.913430
146,Tier-2,visited,0,2025-07-19 00:26:14.913430
146,Tier-2,added_to_cart,0,2025-07-19 00:26:14.913430
146,Tier-2,purchased,1955,2025-07-19 00:26:14.913430
146,Tier-2,visited,0,2025-08-02 00:26:14.913430
146,Tier-2,added_to_cart,0,2025-08-02 00:26:14.913430
146,Tier-2,purchased,1434,2025-08-02 00:26:14.913430
147,Tier-2,visited,0,2025-08-31 00:26:14.913430
147,Tier-2,added_to_cart,0,2025-08-31 00:26:14.913430
147,Tier-2,purchased,726,2025-08-31 00:26:14.913430
147,Tier-2,visited,0,2025-07-12 00:26:14.913430
147,Tier-2,visited,0,2025-07-14 00:26:14.913430
147,Tier-2,visited,0,2025-08-08 00:26:14.913430
147,Tier-2,added_to_cart,0,2025-08-08 00:26:14.913430
147,Tier-2,purchased,506,2025-08-08 00:26:14.913430
147,Tier-2,visited,0,2025-07-20 00:26:14.913430
148,Tier-3,visited,0,2025-08-09 00:26:14.913430
148,Tier-3,added_to_cart,0,2025-08-09 00:26:14.913430
148,Tier-3,visited,0,2025-07-09 00:26:14.913430
148,Tier-3,added_to_cart,0,2025-07-09 00:26:14.913430
148,Tier-3,visited,0,2025-07-11 00:26:14.913430
148,Tier-3,added_to_cart,0,2025-07-11 00:26:14.913430
149,Tier-1,visited,0,2025-09-02 00:26:14.913430
149,Tier-1,added_to_cart,0,2025-09-02 00:26:14.913430
149,Tier-1,visited,0,2025-08-06 00:26:14.913430
149,Tier-1,visited,0,2025-07-11 00:26:14.913430
149,Tier-1,added_to_cart,0,2025-07-11 00:26:14.913430
149,Tier-1,purchased,1027,2025-07-11 00:26:14.913430
149,Tier-1,purchased,599,2025-07-15 00:26:14.913430
149,Tier-1,visited,0,2025-07-09 00:26:14.913430
149,Tier-1,visited,0,2025-07-26 00:26:14.913430
150,Tier-1,visited,0,2025-08-05 00:26:14.913430
150,Tier-1,visited,0,2025-08-27 00:26:14.913430
151,Tier-3,visited,0,2025-08-22 00:26:14.913430
151,Tier-3,visited,0,2025-07-12 00:26:14.913430
151,Tier-3,added_to_cart,0,2025-07-12 00:26:14.913430
151,Tier-3,visited,0,2025-08-21 00:26:14.913430
151,Tier-3,added_to_cart,0,2025-08-21 00:26:14.913430
151,Tier-3,visited,0,2025-08-16 00:26:14.913430
151,Tier-3,added_to_cart,0,2025-08-16 00:26:14.913430
151,Tier-3,purchased,1211,2025-08-16 00:26:14.913430
151,Tier-3,visited,0,2025-08-25 00:26:14.913430
152,Tier-1,visited,0,2025-07-29 00:26:14.913430
152,Tier-1,visited,0,2025-07-22 00:26:14.913430
152,Tier-1,visited,0,2025-08-17 00:26:14.913430
153,Tier-1,visited,0,2025-07-12 00:26:14.913430
153,Tier-1,visited,0,2025-08-09 00:26:14.913430
153,Tier-1,visited,0,2025-08-06 00:26:14.913430
153,Tier-1,visited,0,2025-08-28 00:26:14.913430
153,Tier-1,added_to_cart,0,2025-08-28 00:26:14.913430
154,Tier-3,visited,0,2025-07-06 00:26:14.913430
154,Tier-3,added_to_cart,0,2025-07-06 00:26:14.913430
154,Tier-3,visited,0,2025-08-14 00:26:14.913430
154,Tier-3,added_to_cart,0,2025-08-14 00:26:14.913430
155,Tier-2,visited,0,2025-07-31 00:26:14.913430
156,Tier-2,visited,0,2025-08-09 00:26:14.913430
156,Tier-2,visited,0,2025-07-25 00:26:14.913430
156,Tier-2,visited,0,2025-08-21 00:26:14.913430
156,Tier-2,added_to_cart,0,2025-08-21 00:26:14.913430
156,Tier-2,visited,0,2025-07-12 00:26:14.913430
156,Tier-2,added_to_cart,0,2025-07-12 00:26:14.913430
157,Tier-1,visited,0,2025-08-04 00:26:14.913430
157,Tier-1,added_to_cart,0,2025-08-04 00:26:14.913430
157,Tier-1,visited,0,2025-07-13 00:26:14.913430
157,Tier-1,added_to_cart,0,2025-07-13 00:26:14.913430
157,Tier-1,visited,0,2025-07-05 00:26:14.913430
157,Tier-1,added_to_cart,0,2025-07-05 00:26:14.913430
157,Tier-1,visited,0,2025-07-21 00:26:14.913430
157,Tier-1,visited,0,2025-08-03 00:26:14.913430
158,Tier-2,visited,0,2025-07-11 00:26:14.913430
158,Tier-2,added_to_cart,0,2025-07-11 00:26:14.913430
158,Tier-2,purchased,1343,2025-07-11 00:26:14.913430
158,Tier-2,visited,0,2025-08-25 00:26:14.913430
158,Tier-2,visited,0,2025-08-14 00:26:14.913430
158,Tier-2,visited,0,2025-08-23 00:26:14.913430
158,Tier-2,added_to_cart,0,2025-08-23 00:26:14.913430
158,Tier-2,purchased,664,2025-08-23 00:26:14.913430
159,Tier-2,visited,0,2025-08-28 00:26:14.913430
159,Tier-2,visited,0,2025-08-09 00:26:14.913430
160,Tier-1,visited,0,2025-08-25 00:26:14.913430
